" Spectrum" ," Sample" ," User" ," Live time" ," Real time" ," Excitation" ," Throughput" ," Mg-Ka Chi2" ," Mg-Ka Area" ," Mg-Ka AreaStd" ," Mg-Ka cps" ," Mg-Ka cpsStd" ," Al-Ka Chi2" ," Al-Ka Area" ," Al-Ka AreaStd" ," Al-Ka cps" ," Al-Ka cpsStd" ," Si-Ka Chi2" ," Si-Ka Area" ," Si-Ka AreaStd" ," Si-Ka cps" ," Si-Ka cpsStd" ," P -Ka Chi2" ," P -Ka Area" ," P -Ka AreaStd" ," P -Ka cps" ," P -Ka cpsStd" ," S -Ka Chi2" ," S -Ka Area" ," S -Ka AreaStd" ," S -Ka cps" ," S -Ka cpsStd" ," Cl-Ka Chi2" ," Cl-Ka Area" ," Cl-Ka AreaStd" ," Cl-Ka cps" ," Cl-Ka cpsStd" ," Ar-Ka Chi2" ," Ar-Ka Area" ," Ar-Ka AreaStd" ," Ar-Ka cps" ," Ar-Ka cpsStd" ," K -Ka Chi2" ," K -Ka Area" ," K -Ka AreaStd" ," K -Ka cps" ," K -Ka cpsStd" ," Ca-Ka Chi2" ," Ca-Ka Area" ," Ca-Ka AreaStd" ," Ca-Ka cps" ," Ca-Ka cpsStd" ," Ti-Ka Chi2" ," Ti-Ka Area" ," Ti-Ka AreaStd" ," Ti-Ka cps" ," Ti-Ka cpsStd" ," V -Ka Chi2" ," V -Ka Area" ," V -Ka AreaStd" ," V -Ka cps" ," V -Ka cpsStd" ," Cr-Ka Chi2" ," Cr-Ka Area" ," Cr-Ka AreaStd" ," Cr-Ka cps" ," Cr-Ka cpsStd" ," Mn-Ka Chi2" ," Mn-Ka Area" ," Mn-Ka AreaStd" ," Mn-Ka cps" ," Mn-Ka cpsStd" ," Fe-Ka Chi2" ," Fe-Ka Area" ," Fe-Ka AreaStd" ," Fe-Ka cps" ," Fe-Ka cpsStd" ," Co-Ka Chi2" ," Co-Ka Area" ," Co-Ka AreaStd" ," Co-Ka cps" ," Co-Ka cpsStd" ," Ni-Ka Chi2" ," Ni-Ka Area" ," Ni-Ka AreaStd" ," Ni-Ka cps" ," Ni-Ka cpsStd" ," Cu-Ka Chi2" ," Cu-Ka Area" ," Cu-Ka AreaStd" ," Cu-Ka cps" ," Cu-Ka cpsStd" ," Rh-La-Inc Chi2" ," Rh-La-Inc Area" ," Rh-La-Inc AreaStd" ," Rh-La-Inc cps" ," Rh-La-Inc cpsStd" ," Rh-La-Coh Chi2" ," Rh-La-Coh Area" ," Rh-La-Coh AreaStd" ," Rh-La-Coh cps" ," Rh-La-Coh cpsStd" ," Ba-La Chi2" ," Ba-La Area" ," Ba-La AreaStd" ," Ba-La cps" ," Ba-La cpsStd" 
MI18-L8-B!0!0!  58.0!2019-04-17!10-08-44!15!10!1500!58.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  58.0,58.0,15,19,XRay Tube Generator,1.08E+05,0.7,152,34,10.1,2.3,0.7,2808,65,187.2,4.3,5.0,84017,292,5601.15,19.47,2.6,1651,70,110.1,4.7,2.4,13701,150,913.4,10.0,2.5,3314,197,220.93,13.10,1.2,1701,187,113.40,12.44,8.2,20810,204,1387.35,13.58,0.7,18329,206,1221.93,13.76,0.9,10649,218,709.93,14.56,0.9,950,208,63.36,13.88,0.7,1521,220,101.43,14.67,0.4,5154,243,343.62,16.22,5.2,483095,720,32206.34,47.97,27.4,7270,269,484.65,17.96,0.3,699,220,46.61,14.64,0.9,1357,213,90.44,14.17,0.0,2363,1,157.558,0.037,3.0,97292,341,6486.11,22.70,1.1,988,156,65.87,10.40
MI18-L8-B!0!0!  60.0!2019-04-17!10-09-16!15!10!1500!60.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  60.0,60.0,15,19,XRay Tube Generator,1.02E+05,0.2,223,34,14.9,2.3,0.6,3374,69,225.0,4.6,4.3,83291,291,5552.73,19.42,2.0,1139,65,75.9,4.3,3.4,11926,145,795.1,9.7,2.1,3074,234,204.94,15.60,1.4,1832,307,122.15,20.49,10.5,22094,216,1472.93,14.38,2.0,18347,218,1223.12,14.55,0.6,10191,290,679.40,19.35,0.6,165,227,10.97,15.12,0.3,903,237,60.23,15.80,0.4,2897,254,193.15,16.93,4.5,403578,710,26905.18,47.34,21.8,4941,290,329.37,19.34,0.8,-976,245,-65.05,16.36,0.7,-206,233,-13.71,15.51,2.1,19533,1168,1302.19,77.89,3.3,97054,387,6470.24,25.80,0.7,308,234,20.52,15.61
MI18-L8-B!0!0!  62.0!2019-04-17!10-09-48!15!10!1500!62.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  62.0,62.0,15,19,XRay Tube Generator,9.80E+04,0.9,297,36,19.8,2.4,1.1,5433,84,362.2,5.6,7.2,96516,312,6434.39,20.82,1.4,772,61,51.5,4.1,3.0,11913,142,794.2,9.5,2.1,3219,225,214.60,15.01,0.9,1611,301,107.40,20.09,10.1,33013,239,2200.87,15.92,0.8,19988,221,1332.53,14.74,0.9,13889,299,925.90,19.90,0.3,553,229,36.87,15.24,1.2,757,237,50.45,15.78,0.5,2907,252,193.82,16.80,3.3,331635,660,22109.01,43.97,15.0,4356,287,290.43,19.11,1.6,-917,248,-61.11,16.52,0.6,-60,235,-3.97,15.68,2.3,16422,1155,1094.80,76.97,3.5,92151,375,6143.40,25.01,0.6,649,238,43.27,15.85
MI18-L8-B!0!0!  64.0!2019-04-17!10-10-18!15!10!1500!64.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  64.0,64.0,15,19,XRay Tube Generator,1.03E+05,1.0,349,36,23.3,2.4,1.0,9442,106,629.5,7.0,10.2,109366,332,7291.10,22.11,1.6,471,59,31.4,3.9,1.0,10682,137,712.1,9.1,2.5,3912,193,260.82,12.90,1.1,872,182,58.16,12.11,15.3,63244,291,4216.24,19.42,0.7,24767,226,1651.12,15.07,0.7,23675,246,1578.36,16.39,0.8,1310,211,87.31,14.05,0.5,1196,216,79.71,14.41,1.4,3188,234,212.52,15.63,3.8,352754,629,23516.92,41.90,19.5,4115,256,274.33,17.05,1.6,-461,218,-30.74,14.55,0.4,383,209,25.56,13.94,3.0,18101,733,1206.73,48.86,5.2,91469,331,6097.92,22.09,0.5,852,164,56.82,10.90
MI18-L8-B!0!0!  66.0!2019-04-17!10-10-48!15!10!1500!66.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  66.0,66.0,15,18,XRay Tube Generator,9.52E+04,0.3,197,34,13.1,2.3,1.6,4432,77,295.5,5.1,8.1,104131,323,6942.06,21.56,0.7,287,54,19.1,3.6,1.3,13963,149,930.9,9.9,2.2,3621,226,241.41,15.09,1.0,2282,299,152.10,19.94,9.8,29203,224,1946.87,14.92,1.2,20014,210,1334.27,14.03,0.8,11350,293,756.68,19.56,0.6,821,224,54.71,14.90,0.6,1173,223,78.19,14.90,0.4,3445,237,229.67,15.83,3.1,302415,609,20160.98,40.61,17.3,5238,261,349.22,17.41,0.5,837,224,55.80,14.92,1.6,964,224,64.26,14.91,0.0,22526,1,1501.763,0.037,3.0,91464,375,6097.58,24.98,0.9,1170,220,78.02,14.64
MI18-L8-B!0!0!  68.0!2019-04-17!10-11-18!15!10!1500!68.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  68.0,68.0,15,18,XRay Tube Generator,9.58E+04,0.6,159,34,10.6,2.3,1.7,3180,67,212.0,4.5,6.6,100165,317,6677.69,21.17,0.6,433,56,28.9,3.8,2.7,14782,154,985.50,10.28,0.9,3266,223,217.74,14.87,3.0,2170,302,144.67,20.14,12.5,20240,210,1349.31,14.01,1.2,17313,213,1154.17,14.22,0.7,8456,284,563.74,18.96,1.0,256,224,17.09,14.92,0.9,1031,234,68.76,15.60,0.8,2391,248,159.37,16.56,2.5,328998,654,21933.20,43.61,13.1,4085,282,272.31,18.80,1.7,-845,245,-56.33,16.35,0.6,-117,234,-7.82,15.61,2.3,18864,1362,1257.58,90.80,1.8,88588,370,5905.84,24.66,0.7,369,230,24.62,15.30
MI18-L8-B!0!0!  70.0!2019-04-17!10-11-48!15!10!1500!70.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  70.0,70.0,15,19,XRay Tube Generator,1.05E+05,0.8,166,34,11.1,2.3,1.4,2184,59,145.6,4.0,8.5,78273,282,5218.19,18.80,0.4,526,58,35.1,3.8,1.9,13454,149,896.9,9.9,3.0,2947,226,196.46,15.07,2.7,2817,305,187.82,20.30,10.0,16670,201,1111.35,13.41,0.2,17101,214,1140.10,14.27,0.4,9284,289,618.96,19.24,0.5,291,228,19.37,15.18,0.8,551,238,36.72,15.84,0.7,2943,256,196.23,17.08,3.3,460027,746,30668.46,49.76,24.1,5775,293,385.01,19.52,1.2,-604,243,-40.26,16.23,1.0,435,231,29.01,15.42,2.1,19469,1206,1297.95,80.42,4.0,89637,373,5975.79,24.85,0.5,2,233,0.11,15.55
MI18-L8-B!0!0!  72.0!2019-04-17!10-12-18!15!10!1500!72.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  72.0,72.0,15,19,XRay Tube Generator,1.03E+05,0.5,147,33,9.8,2.2,1.0,2503,62,166.9,4.1,7.9,84060,292,5604.01,19.45,0.6,391,56,26.1,3.7,1.2,12554,145,837.0,9.7,1.7,3760,223,250.68,14.87,0.9,1751,265,116.70,17.65,8.0,19174,206,1278.25,13.71,0.5,17596,212,1173.03,14.16,0.3,9997,270,666.45,18.03,0.8,420,223,28.03,14.86,0.5,652,233,43.49,15.50,0.6,3917,253,261.15,16.89,3.6,414748,705,27649.85,46.98,18.7,5222,285,348.15,18.99,1.4,-678,240,-45.20,16.01,0.5,-4,229,-0.27,15.24,2.0,19042,1055,1269.45,70.35,1.8,95115,372,6341.00,24.82,0.4,-20,212,-1.32,14.15
MI18-L8-B!0!0!  74.0!2019-04-17!10-12-49!15!10!1500!74.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  74.0,74.0,15,19,XRay Tube Generator,1.00E+05,1.5,230,35,15.3,2.3,0.8,3112,67,207.4,4.5,7.9,94557,309,6303.83,20.58,0.5,412,56,27.5,3.7,1.5,13482,147,898.8,9.8,2.3,3831,231,255.39,15.41,2.4,1459,300,97.25,20.02,11.4,23675,212,1578.32,14.13,0.9,20125,212,1341.70,14.10,0.6,11067,293,737.77,19.51,0.6,1219,225,81.29,15.03,0.9,927,223,61.77,14.89,0.4,4837,243,322.47,16.22,4.5,364674,657,24311.62,43.78,16.7,6088,267,405.87,17.82,0.8,693,224,46.20,14.90,1.8,1075,225,71.69,14.98,0.0,6207,1,413.774,0.037,2.1,94432,381,6295.44,25.38,0.9,1087,220,72.45,14.66
MI18-L8-B!0!0!  76.0!2019-04-17!10-13-20!15!10!1500!76.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  76.0,76.0,15,18,XRay Tube Generator,9.73E+04,0.5,284,34,18.9,2.3,0.9,3325,68,221.7,4.5,8.3,102371,321,6824.74,21.37,0.5,439,55,29.3,3.6,2.7,13859,148,923.9,9.9,3.3,3348,226,223.21,15.07,2.0,1409,298,93.94,19.88,9.4,21838,207,1455.90,13.80,0.4,18714,207,1247.58,13.81,0.7,10217,291,681.12,19.38,0.3,1013,224,67.56,14.91,0.8,1142,223,76.13,14.84,0.5,4128,241,275.19,16.05,4.2,330604,632,22040.26,42.10,19.7,5501,265,366.74,17.66,0.3,865,226,57.68,15.04,1.6,1107,228,73.83,15.18,0.0,4123,1,274.886,0.037,4.9,92597,376,6173.17,25.06,0.7,1270,219,84.67,14.61
MI18-L8-B!0!0!  78.0!2019-04-17!10-13-51!15!10!1500!78.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  78.0,78.0,15,19,XRay Tube Generator,9.76E+04,0.8,223,34,14.9,2.3,1.0,2942,66,196.1,4.4,7.7,97422,314,6494.77,20.92,1.3,533,60,35.6,4.0,2.0,14240,152,949.31,10.16,2.3,3238,217,215.85,14.49,1.0,2008,261,133.85,17.43,10.0,20094,208,1339.58,13.83,0.9,18064,212,1204.24,14.15,0.8,9627,269,641.80,17.92,0.5,521,222,34.76,14.77,0.3,751,230,50.07,15.37,0.4,4147,251,276.45,16.73,2.2,341626,651,22775.04,43.37,16.8,4360,277,290.66,18.47,1.1,-991,237,-66.06,15.82,0.6,192,228,12.83,15.22,2.0,20441,1112,1362.71,74.16,3.4,90616,364,6041.04,24.25,0.8,302,210,20.11,14.02
MI18-L8-B!0!0!  80.0!2019-04-17!10-14-21!15!10!1500!80.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  80.0,80.0,15,19,XRay Tube Generator,1.05E+05,0.8,178,33,11.9,2.2,1.0,2182,59,145.4,3.9,6.1,76470,279,5098.02,18.60,1.0,734,62,48.9,4.1,2.1,11806,145,787.0,9.7,1.5,2655,229,177.00,15.24,2.5,2355,306,156.99,20.38,10.4,12166,189,811.06,12.61,1.1,15944,211,1062.92,14.06,0.3,5830,280,388.69,18.68,0.5,381,227,25.40,15.13,0.4,565,239,37.68,15.94,0.5,7108,267,473.86,17.82,3.3,451672,743,30111.49,49.56,26.7,5509,294,367.25,19.58,1.3,-861,245,-57.42,16.35,0.4,218,233,14.54,15.55,1.9,18670,1108,1244.65,73.85,2.1,90862,376,6057.45,25.07,0.3,-185,231,-12.33,15.43
MI18-L8-B!0!0!  82.0!2019-04-17!10-14-51!15!10!1500!82.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  82.0,82.0,15,19,XRay Tube Generator,1.06E+05,0.8,151,34,10.1,2.2,1.0,3584,70,238.9,4.7,6.9,112073,335,7471.56,22.34,0.7,1371,67,91.4,4.4,2.1,13920,149,928.0,10.0,2.4,2853,195,190.18,13.02,2.1,1779,197,118.62,13.16,9.8,19314,200,1287.59,13.35,0.6,17554,206,1170.24,13.71,0.5,8213,224,547.54,14.93,0.6,546,211,36.39,14.08,0.6,540,223,36.00,14.88,1.1,5583,250,372.20,16.70,3.3,439184,700,29278.97,46.68,19.6,5048,273,336.53,18.21,1.5,-1134,227,-75.63,15.12,0.5,292,219,19.50,14.62,2.3,18482,792,1232.15,52.81,3.5,88626,335,5908.39,22.32,0.7,120,167,7.98,11.11
MI18-L8-B!0!0!  84.0!2019-04-17!10-15-21!15!10!1500!84.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  84.0,84.0,15,19,XRay Tube Generator,1.06E+05,0.8,131,33,8.7,2.2,0.9,2760,65,184.0,4.3,7.0,72283,271,4818.90,18.10,1.8,1019,64,67.9,4.2,2.5,10314,136,687.6,9.1,2.2,3627,233,241.81,15.51,2.3,2514,301,167.60,20.08,10.6,20479,206,1365.24,13.74,0.8,18562,210,1237.46,14.02,0.7,9961,292,664.04,19.47,0.9,844,228,56.29,15.18,0.4,1297,226,86.49,15.04,0.3,6514,251,434.27,16.72,5.7,447148,714,29809.84,47.58,26.3,7346,276,489.73,18.37,1.0,515,224,34.33,14.93,1.3,1073,222,71.54,14.81,0.0,1711,1,114.079,0.037,3.4,94231,381,6282.07,25.37,0.8,1086,221,72.42,14.74
MI18-L8-B!0!0!  86.0!2019-04-17!10-15-51!15!10!1500!86.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  86.0,86.0,15,19,XRay Tube Generator,1.02E+05,0.9,181,34,12.0,2.2,1.6,3121,65,208.1,4.4,6.2,81304,286,5420.28,19.07,0.5,922,59,61.5,4.0,10.5,11261,139,750.7,9.3,1.7,3843,235,256.19,15.64,1.6,2235,308,149.03,20.55,10.0,22772,212,1518.13,14.11,1.0,20346,215,1356.40,14.32,0.6,11698,298,779.87,19.88,0.4,897,228,59.78,15.21,0.4,1400,225,93.33,14.97,0.5,6236,247,415.74,16.49,5.0,387946,674,25863.08,44.91,22.5,6620,269,441.31,17.94,0.9,1114,224,74.26,14.93,2.0,1480,224,98.65,14.95,0.0,-538,1,-35.846,0.037,3.4,96709,386,6447.25,25.74,0.9,1083,224,72.22,14.91
MI18-L8-B!0!0!  88.0!2019-04-17!10-16-21!15!10!1500!88.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  88.0,88.0,15,18,XRay Tube Generator,9.61E+04,0.3,139,34,9.2,2.3,0.7,2375,61,158.3,4.0,5.5,68977,266,4598.48,17.70,1.4,245,57,16.4,3.8,3.9,9098,134,606.6,9.0,2.0,3261,238,217.43,15.88,1.3,2480,312,165.31,20.82,9.2,15850,201,1056.65,13.41,1.4,17722,217,1181.49,14.46,1.2,7962,289,530.78,19.27,0.5,68,230,4.53,15.30,0.3,596,242,39.76,16.15,0.8,3866,259,257.73,17.28,1.9,317878,651,21191.85,43.41,14.9,4078,286,271.88,19.09,1.1,-621,249,-41.40,16.63,1.0,115,236,7.64,15.75,2.0,20910,1257,1394.02,83.81,2.9,98946,392,6596.37,26.10,0.8,260,235,17.32,15.64
MI18-L8-B!0!0!  90.0!2019-04-17!10-16-53!15!10!1500!90.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  90.0,90.0,15,18,XRay Tube Generator,9.73E+04,0.8,141,34,9.4,2.3,0.4,3143,67,209.5,4.4,6.9,87389,297,5825.95,19.79,1.8,316,55,21.0,3.7,1.8,11065,139,737.7,9.2,2.8,3949,235,263.24,15.69,1.1,2531,307,168.76,20.44,11.1,23495,211,1566.33,14.08,0.8,20295,212,1353.03,14.12,1.0,10723,295,714.86,19.64,0.5,1083,227,72.19,15.15,0.6,1235,228,82.31,15.19,0.5,4533,245,302.20,16.36,2.4,320507,626,21367.11,41.74,13.5,5332,266,355.48,17.76,0.5,1031,229,68.73,15.28,1.6,874,227,58.27,15.16,0.0,3192,1,212.797,0.037,4.0,97115,386,6474.31,25.77,1.1,1116,222,74.38,14.79
MI18-L8-B!0!0!  92.0!2019-04-17!10-17-23!15!10!1500!92.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  92.0,92.0,15,18,XRay Tube Generator,9.37E+04,0.2,272,34,18.1,2.3,0.2,2727,64,181.8,4.2,6.1,67394,262,4492.91,17.45,0.3,275,53,18.3,3.5,1.1,7250,123,483.3,8.2,1.3,3812,199,254.15,13.24,1.3,1591,190,106.04,12.67,10.1,24244,215,1616.26,14.32,0.5,21048,216,1403.20,14.41,0.8,12231,225,815.38,15.03,0.6,1175,213,78.31,14.19,0.4,1287,223,85.81,14.86,0.7,4036,242,269.09,16.15,2.7,284643,580,18976.20,38.64,12.9,5082,261,338.81,17.37,0.6,1047,229,69.77,15.25,0.9,1210,219,80.68,14.58,2.7,1316,757,87.73,50.44,1.1,99248,344,6616.52,22.94,0.8,1000,160,66.70,10.67
MI18-L8-B!0!0!  94.0!2019-04-17!10-17-52!15!10!1500!94.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  94.0,94.0,15,18,XRay Tube Generator,8.22E+04,0.8,219,32,14.6,2.1,0.6,2274,58,151.6,3.9,4.0,64596,256,4306.40,17.07,0.8,190,51,12.7,3.4,0.7,7728,124,515.2,8.3,1.4,3549,189,236.62,12.60,1.2,2898,182,193.21,12.15,8.0,16515,189,1101.03,12.63,0.7,16708,198,1113.87,13.20,1.1,7967,206,531.14,13.76,0.5,748,202,49.87,13.47,0.9,728,213,48.50,14.23,0.7,3268,232,217.85,15.44,2.2,219115,519,14607.66,34.62,8.2,3702,249,246.77,16.63,0.5,841,224,56.06,14.94,1.9,1114,214,74.25,14.26,0.0,1797,1,119.776,0.037,1.5,88180,325,5878.69,21.67,1.2,714,150,47.6,10.0
MI18-L8-B!0!0!  96.0!2019-04-17!10-18-22!15!10!1500!96.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  96.0,96.0,15,18,XRay Tube Generator,8.39E+04,0.6,150,32,10.0,2.2,0.7,2424,59,161.6,3.9,7.4,72013,269,4800.86,17.95,0.8,193,51,12.9,3.4,1.0,9591,130,639.4,8.6,1.7,3744,186,249.63,12.40,2.9,3080,180,205.34,11.98,6.7,14681,182,978.73,12.10,0.9,15614,193,1040.93,12.87,0.4,8162,205,544.14,13.65,0.3,607,201,40.49,13.42,0.5,341,213,22.73,14.18,0.7,2490,231,166.03,15.40,2.1,242822,541,16188.10,36.05,12.0,3084,249,205.62,16.63,0.9,-821,221,-54.75,14.72,0.8,150,212,10.03,14.15,1.8,20426,731,1361.74,48.75,2.0,84083,318,5605.56,21.19,0.4,158,149,10.6,9.9
MI18-L8-B!0!0!  98.0!2019-04-17!10-18-52!15!10!1500!98.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,  98.0,98.0,15,18,XRay Tube Generator,9.42E+04,0.5,221,33,14.7,2.2,2.2,3049,101,203.3,6.7,5.6,87404,348,5826.92,23.22,2.1,188,75,12.5,5.0,1.9,10333,135,688.8,9.0,1.5,2995,225,199.70,14.99,1.2,2626,299,175.09,19.91,8.1,23963,212,1597.51,14.12,0.9,19883,210,1325.54,14.02,0.5,11947,295,796.49,19.69,1.3,710,224,47.34,14.94,0.9,1365,223,91.03,14.87,0.5,4623,241,308.23,16.08,3.1,310856,616,20723.77,41.08,16.8,5183,261,345.53,17.41,0.8,905,224,60.32,14.93,2.6,993,226,66.22,15.04,1.9,820,136,54.6,9.1,2.5,88912,371,5927.50,24.71,0.5,1211,220,80.74,14.70
MI18-L8-B!0!0! 100.0!2019-04-17!10-19-22!15!10!1500!100.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 100.0,100.0,15,19,XRay Tube Generator,1.11E+05,1.9,446,39,29.7,2.6,0.9,7140,94,476.0,6.3,7.8,108796,331,7253.06,22.07,0.7,636,59,42.4,3.9,2.4,9937,136,662.5,9.0,1.0,3656,225,243.72,15.00,2.1,790,301,52.68,20.07,9.4,51208,278,3413.85,18.53,1.0,32515,253,2167.66,16.85,0.6,26929,329,1795.25,21.90,0.3,1125,235,75.02,15.67,0.4,1086,236,72.41,15.72,1.2,5533,257,368.89,17.13,3.6,455796,740,30386.38,49.35,24.0,5169,288,344.62,19.22,0.6,-990,242,-66.00,16.10,0.9,104,233,6.94,15.55,2.3,16788,1308,1119.23,87.21,1.9,90826,374,6055.06,24.94,0.9,725,244,48.32,16.28
MI18-L8-B!0!0! 102.0!2019-04-17!10-19-52!15!10!1500!102.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 102.0,102.0,15,19,XRay Tube Generator,1.09E+05,0.9,354,37,23.6,2.4,0.2,6107,88,407.2,5.9,7.3,87371,298,5824.76,19.84,0.5,414,57,27.6,3.8,2.9,8351,127,556.7,8.5,1.8,3728,229,248.51,15.25,1.3,1501,304,100.09,20.28,9.5,50222,274,3348.15,18.26,0.8,37371,261,2491.38,17.41,1.6,31782,340,2118.78,22.67,1.4,1570,240,104.65,16.02,0.4,1094,239,72.94,15.95,0.6,4885,257,325.64,17.14,4.1,431817,728,28787.79,48.54,20.8,4640,290,309.31,19.35,1.4,-874,246,-58.26,16.40,0.6,172,230,11.49,15.36,2.5,13734,1071,915.61,71.39,3.7,94258,380,6283.87,25.32,1.7,1241,252,82.71,16.80
MI18-L8-B!0!0! 104.0!2019-04-17!10-20-22!15!10!1500!104.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 104.0,104.0,15,19,XRay Tube Generator,1.02E+05,0.5,307,35,20.4,2.3,0.1,3965,72,264.3,4.8,7.8,85551,294,5703.41,19.59,1.0,358,56,23.9,3.7,1.1,11345,140,756.3,9.3,2.2,3713,235,247.56,15.70,1.8,1824,306,121.62,20.42,12.5,22566,210,1504.41,14.01,0.7,20206,213,1347.09,14.18,0.7,9910,293,660.69,19.50,1.2,603,227,40.19,15.13,0.9,922,225,61.47,14.97,0.2,5053,246,336.84,16.38,4.6,387526,674,25835.05,44.93,20.8,5666,270,377.73,18.00,0.4,534,226,35.58,15.05,1.6,1011,224,67.41,14.94,0.0,2219,1,147.937,0.037,2.6,97967,388,6531.12,25.86,0.7,1146,222,76.39,14.79
MI18-L8-B!0!0! 106.0!2019-04-17!10-20-52!15!10!1500!106.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 106.0,106.0,15,19,XRay Tube Generator,1.05E+05,0.6,207,34,13.8,2.3,0.7,3118,67,207.9,4.4,7.8,86703,296,5780.17,19.73,0.6,452,56,30.1,3.8,2.5,12182,144,812.1,9.6,2.1,3154,235,210.29,15.66,1.4,1583,307,105.51,20.47,8.5,19095,201,1273.03,13.40,1.3,17118,204,1141.17,13.63,0.6,8550,290,569.97,19.33,0.4,616,226,41.07,15.06,0.9,1294,225,86.26,15.02,0.3,5345,247,356.33,16.49,4.6,431530,704,28768.69,46.91,23.2,6698,274,446.54,18.24,0.6,569,225,37.91,15.02,1.7,1011,226,67.42,15.05,0.0,3988,1,265.868,0.037,2.0,100103,391,6673.55,26.07,0.7,912,221,60.82,14.73
MI18-L8-B!0!0! 108.0!2019-04-17!10-21-22!15!10!1500!108.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 108.0,108.0,15,19,XRay Tube Generator,9.79E+04,2.5,236,35,15.7,2.3,2.9,2711,62,180.7,4.1,9.5,86434,295,5762.24,19.64,1.1,378,53,25.2,3.6,1.8,11891,142,792.7,9.4,9.6,2401,198,160.08,13.22,3.7,2019,189,134.58,12.57,11.4,17610,193,1173.98,12.90,1.4,17493,204,1166.23,13.62,0.7,7726,213,515.03,14.21,1.3,1086,209,72.42,13.94,0.8,1463,221,97.54,14.75,0.5,3789,240,252.59,15.98,2.8,332665,617,22177.69,41.13,16.9,6118,266,407.87,17.72,0.6,734,229,48.93,15.25,1.4,950,218,63.35,14.56,3.8,4363,557,290.90,37.11,8.8,100336,347,6689.09,23.13,0.9,899,155,59.97,10.33
MI18-L8-B!0!0! 110.0!2019-04-17!10-21-54!15!10!1500!110.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 110.0,110.0,15,19,XRay Tube Generator,9.89E+04,0.3,206,35,13.7,2.3,1.0,2983,66,198.9,4.4,9.5,89850,301,5990.02,20.06,0.4,326,53,21.7,3.5,1.0,13432,147,895.4,9.8,4.7,4097,244,273.16,16.24,1.6,843,308,56.17,20.55,7.3,20476,206,1365.06,13.74,0.5,18088,208,1205.88,13.89,0.4,9106,292,607.08,19.46,0.7,718,227,47.87,15.12,0.9,1183,226,78.89,15.07,0.4,4092,244,272.82,16.26,3.0,325592,631,21706.10,42.04,17.0,5455,268,363.65,17.88,0.3,717,229,47.81,15.29,1.1,1130,228,75.32,15.20,0.0,3232,1,215.439,0.037,4.1,106848,403,7123.17,26.90,0.5,1042,222,69.49,14.82
MI18-L8-B!0!0! 112.0!2019-04-17!10-22-26!15!10!1500!112.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 112.0,112.0,15,19,XRay Tube Generator,1.15E+05,0.6,237,35,15.8,2.3,0.7,3339,68,222.6,4.6,11.6,98565,315,6570.97,20.97,0.3,482,56,32.1,3.7,2.7,14833,152,988.84,10.13,2.9,3779,240,251.97,15.97,0.9,1259,310,83.97,20.69,7.7,19079,202,1271.94,13.47,0.8,17276,206,1151.73,13.73,0.4,8154,291,543.58,19.40,0.3,1046,229,69.75,15.26,0.9,1426,228,95.07,15.18,0.5,7409,255,493.93,17.01,5.1,524059,764,34937.25,50.95,27.5,7832,282,522.13,18.82,0.5,717,226,47.79,15.09,1.9,720,227,48.01,15.14,0.0,4132,1,275.456,0.037,3.6,104397,399,6959.83,26.61,0.7,1013,223,67.50,14.85
